File_name,Lips_distance,Euler's_angles,Expression
extraction/extracted_faces/Laurine4/00000398.jpg,3.0,[  -6.6773095   -0.9748082 -179.6958   ],"[5.1841962e-01 9.0599555e-04 3.8832908e-03 2.6187688e-04 4.7501481e-01
 1.9865096e-04 1.3157320e-03]"
extraction/extracted_faces/Laurine4/00000399.jpg,6.0,[  -9.487848    2.248459 -179.37029 ],"[2.8968439e-04 6.1483981e-05 6.0982649e-05 9.8858577e-01 9.3034661e-04
 2.4586226e-04 9.8258704e-03]"
extraction/extracted_faces/Laurine4/0000040.jpg,3.0,[ -19.179302     5.1787224 -179.6408   ],"[1.4245990e-03 4.1043259e-05 3.7793576e-04 7.3725567e-03 5.5721798e-03
 4.1715510e-04 9.8479468e-01]"
extraction/extracted_faces/Laurine4/00000400.jpg,7.0,[ -11.228592  -14.03112  -179.74068 ],"[9.8164499e-01 5.5854773e-04 5.8632210e-04 8.6753495e-04 1.2677807e-02
 3.1113447e-04 3.3536206e-03]"
extraction/extracted_faces/Laurine4/00000401.jpg,6.0,[   3.553553    9.116965 -178.04648 ],"[1.8218525e-02 3.2508987e-04 1.9289594e-03 1.8892704e-01 3.1204892e-03
 2.2827473e-03 7.8519714e-01]"
extraction/extracted_faces/Laurine4/00000402.jpg,6.0,[ -10.308058     2.8698373 -179.06844  ],"[0.45268124 0.00128382 0.01299569 0.00145078 0.45384586 0.00639308
 0.0713496 ]"
extraction/extracted_faces/Laurine4/00000403.jpg,6.708204,[ -14.860859    -1.5096639 -177.74535  ],"[1.5190375e-03 2.5028424e-04 2.2217855e-04 4.5182163e-01 3.8283281e-02
 5.7885080e-04 5.0732470e-01]"
extraction/extracted_faces/Laurine4/00000404.jpg,6.0,[  -1.7125809    -0.35872877 -179.1078    ],"[1.5711982e-04 4.0736082e-05 3.1593052e-05 9.9001861e-01 1.4877296e-03
 8.4778214e-05 8.1794010e-03]"
extraction/extracted_faces/Laurine4/00000405.jpg,28.284271,[  -6.020256   -8.440361 -179.94968 ],"[9.9476576e-01 8.2660612e-05 6.8234018e-04 5.2173087e-05 3.9662765e-03
 5.1940056e-05 3.9885761e-04]"
extraction/extracted_faces/Laurine4/00000406.jpg,3.0,[ -20.068201   -9.977665 -179.02975 ],"[3.3691984e-03 1.4250926e-04 6.5333507e-04 2.4330278e-01 3.0827804e-03
 1.1383706e-03 7.4831098e-01]"
extraction/extracted_faces/Laurine4/00000407.jpg,7.0,[  -8.083431      0.25851884 -178.90428   ],"[1.5604362e-04 1.3361643e-05 2.0742152e-04 7.5198215e-05 9.7344923e-01
 5.4490840e-05 2.6044168e-02]"
extraction/extracted_faces/Laurine4/00000408.jpg,3.0,[ -23.27013    -8.373846 -179.93285 ],"[8.6234612e-03 2.7917582e-04 2.5076143e-04 8.5552591e-01 4.2854608e-03
 4.6737239e-04 1.3056788e-01]"
extraction/extracted_faces/Laurine4/00000409.jpg,6.0,[  3.2128491   7.050192  179.8943   ],"[2.0037857e-03 6.0659342e-05 3.8336162e-04 6.0226277e-02 8.5050066e-04
 9.9899806e-04 9.3547630e-01]"
extraction/extracted_faces/Laurine4/0000041.jpg,3.0,[ -14.442803     1.0363781 -179.44629  ],"[4.39184892e-04 1.20123506e-04 3.31724150e-04 7.11228609e-01
 6.30460447e-03 6.60352758e-04 2.80915409e-01]"
extraction/extracted_faces/Laurine4/00000410.jpg,6.0,[ -25.952902     1.6275754 -179.54466  ],"[2.1855012e-04 3.6038236e-05 5.1290612e-05 9.4448066e-01 2.1574844e-04
 1.7107341e-04 5.4826539e-02]"
extraction/extracted_faces/Laurine4/00000411.jpg,7.0,[-3.7514486e+00 -3.2382220e-02 -1.7925719e+02],"[7.1001945e-05 1.7128661e-05 1.5801814e-05 9.9725026e-01 8.1142149e-05
 1.4606702e-04 2.4185020e-03]"
extraction/extracted_faces/Laurine4/00000412.jpg,19.235384,[  -2.820569     3.3990746 -179.7532   ],"[1.7636577e-03 1.1433754e-04 3.3111431e-04 2.4654647e-02 1.4354904e-01
 3.9721216e-04 8.2918996e-01]"
extraction/extracted_faces/Laurine4/00000413.jpg,6.0,[ -24.04986    -9.032715 -178.23601 ],"[1.2937700e-03 1.3925160e-04 4.7391141e-04 4.3900701e-01 6.9586234e-03
 7.8153121e-04 5.5134594e-01]"
extraction/extracted_faces/Laurine4/00000414.jpg,7.0,[  -7.8930364   -8.384268  -179.68312  ],"[7.7683359e-01 9.1682968e-04 3.0164958e-03 2.5244106e-03 2.0215081e-01
 4.1434658e-04 1.4143581e-02]"
extraction/extracted_faces/Laurine4/00000415.jpg,6.708204,[  -2.5944364    1.2102088 -178.93341  ],"[5.9342200e-01 8.5947418e-04 5.0848261e-03 5.2912359e-04 3.8665530e-01
 5.8157492e-04 1.2867711e-02]"
extraction/extracted_faces/Laurine4/00000416.jpg,6.0,[ -25.83594   -10.318671 -177.89151 ],"[2.5271731e-03 9.1591057e-05 4.0645091e-04 8.3624139e-02 2.2404168e-03
 9.8369760e-04 9.1012651e-01]"
extraction/extracted_faces/Laurine4/00000417.jpg,3.0,[ -24.478773    4.536926 -177.9901  ],"[7.7097582e-05 1.8146828e-05 3.2788728e-05 9.8665291e-01 1.0951079e-04
 1.0242683e-04 1.3007154e-02]"
extraction/extracted_faces/Laurine4/00000418.jpg,6.708204,[ -22.687128    -0.5470363 -178.70573  ],"[4.1622945e-04 5.3125812e-05 2.4929113e-04 2.1632068e-01 2.2269376e-03
 4.1312250e-04 7.8032053e-01]"
extraction/extracted_faces/Laurine4/00000419.jpg,3.0,[-1.2951139e-01 -3.9529600e+00 -1.7876794e+02],"[2.8048407e-03 7.2378716e-05 2.7271270e-04 3.5586677e-04 9.8555946e-01
 7.4063755e-05 1.0860753e-02]"
extraction/extracted_faces/Laurine4/00000420.jpg,6.708204,[   1.2535111   -6.617766  -178.71991  ],"[9.96206045e-01 6.90820743e-05 4.62711207e-04 1.07396336e-04
 1.71480037e-03 1.02531179e-04 1.33743358e-03]"
extraction/extracted_faces/Laurine4/00000421.jpg,7.0,[  -4.15875      0.9809911 -178.99062  ],"[6.4644498e-01 6.2391855e-04 3.9849719e-03 1.7288580e-04 3.4735394e-01
 1.0326968e-04 1.3160538e-03]"
extraction/extracted_faces/Laurine4/00000422.jpg,48.0,[ -28.826181  -11.011716 -177.53409 ],"[1.8331866e-03 3.5711109e-05 7.0993678e-04 1.3318682e-02 7.2908733e-04
 9.5562061e-04 9.8241776e-01]"
extraction/extracted_faces/Laurine4/00000423.jpg,7.0,[  -9.340719   -2.052165 -178.08597 ],"[8.5236914e-02 2.1030325e-04 9.0387189e-01 4.3900151e-04 1.0362936e-03
 8.8765612e-03 3.2911255e-04]"
extraction/extracted_faces/Laurine4/00000424.jpg,4.0,[-12.832775 -15.809637 179.73167 ],"[9.8990786e-01 2.1989434e-04 8.0043665e-04 6.7716108e-05 8.7315571e-03
 4.9645885e-05 2.2294602e-04]"
extraction/extracted_faces/Laurine4/00000425.jpg,6.0,[   1.2103057    2.2173371 -179.16315  ],"[3.6450647e-04 9.1223737e-05 7.0549147e-05 9.1325599e-01 7.0476183e-03
 1.3481829e-04 7.9035357e-02]"
extraction/extracted_faces/Laurine4/00000426.jpg,47.0,[  -3.1049922    0.289879  -178.8215   ],"[2.7380022e-03 3.4639528e-05 1.3838353e-04 1.3345345e-03 5.0647434e-02
 3.1988454e-04 9.4478703e-01]"
extraction/extracted_faces/Laurine4/00000427.jpg,3.0,[ -10.302577    -3.7045126 -178.11507  ],"[1.7716960e-03 4.5648256e-05 5.2729738e-04 4.3597684e-05 9.9559879e-01
 4.5213739e-05 1.9676858e-03]"
extraction/extracted_faces/Laurine4/00000428.jpg,10.0,[ -9.410611 -11.486839 179.96214 ],"[9.7027987e-01 3.0112622e-04 7.5080164e-04 4.7208850e-05 2.8405823e-02
 4.4485598e-05 1.7076037e-04]"
extraction/extracted_faces/Laurine4/00000429.jpg,3.0,[  -1.0451478    1.1297629 -178.71745  ],"[4.2109480e-04 5.9082828e-05 1.5596357e-04 2.6088586e-02 8.4498599e-02
 2.7387339e-04 8.8850290e-01]"
extraction/extracted_faces/Laurine4/00000430.jpg,3.0,[   2.729772     7.8637514 -179.90408  ],"[5.7359459e-04 8.1704211e-06 6.1394341e-05 3.4884876e-03 3.8936475e-04
 1.1767893e-04 9.9536127e-01]"
extraction/extracted_faces/Laurine4/00000431.jpg,3.0,[ -13.073165  -10.184875 -178.9756  ],"[9.9736291e-01 1.2773824e-04 1.1664073e-03 3.8440892e-04 1.0442866e-04
 7.2380103e-04 1.3038157e-04]"
